file1,"cod_event_in;id_volcan;est;componente;id_evento_macro;cod_event;id_tecnica;fecha_pick;autor;t_p;t_s;c_p;c_s;inicio;snr;polar;fecha_cr;descripcion;label_event;amplitud;coda;frecuencia
87;99;FU2;Z;20171212_033522.203 ;FU2Z12-12-2017_03:35:13.583;1;2021-07-04 23:27:24.521 ;4Testing;2017-12-12T03:35:22.203Z;2017-12-12T03:35:26.333Z;0;0;0;-37269;c;0002-07-21T00:00:00Z;sin comentario;1;31.216;12-12-2017 3:35;1
88;99;FU2;Z;20171212_033548.682 ;FU2Z12-12-2017_03:35:44.453;1;2021-07-04 23:27:24.523 ;4Testing;2017-12-12T03:35:48.682Z;2017-12-12T03:35:48.192Z;0;0;0;-126772;c;0002-07-21T00:00:00Z;sin comentario;1;31.217;12-12-2017 3:35;1
89;99;FU2;Z;20171212_033630.863 ;FU2Z12-12-2017_03:36:22.362;1;2021-07-04 23:27:24.524 ;4Testing;2017-12-12T03:36:30.863Z;2017-12-12T03:36:22.891Z;0;0;0;-57289;c;0002-07-21T00:00:00Z;sin comentario;1;2.805;12-12-2017 3:36;1
90;99;NBL;Z;20171212_033726.139 ;NBLZ12-12-2017_03:36:34.252;1;2021-07-04 23:27:24.524 ;4Testing;2017-12-12T03:37:26.139Z;2017-12-12T03:36:34.571Z;0;0;0;-38816;c;0002-07-21T00:00:00Z;sin comentario;1;26.242;12-12-2017 3:36;1
91;99;FU2;Z;20171212_033804.472 ;FU2Z12-12-2017_03:38:00.250;1;2021-07-04 23:27:24.526 ;4Testing;2017-12-12T03:38:04.472Z;2017-12-12T03:38:04.012Z;0;0;0;-1551;c;0002-07-21T00:00:00Z;sin comentario;1;52.638;12-12-2017 3:38;1
92;99;FRE;Z;20171212_034027.985 ;FREZ12-12-2017_03:40:02.588;1;2021-07-04 23:27:24.527 ;4Testing;2017-12-12T03:40:27.985Z;2017-12-12T03:40:27.745Z;0;0;0;56486;c;0002-07-21T00:00:00Z;sin comentario;1;12.965;12-12-2017 3:40;1
93;99;FU2;Z;20171212_034027.985 ;FU2Z12-12-2017_03:39:35.768;1;2021-07-04 23:27:24.529 ;4Testing;2017-12-12T03:40:29.489Z;2017-12-12T03:39:39.502Z;0;0;0;-12855;c;0002-07-21T00:00:00Z;sin comentario;1;3.824;12-12-2017 3:39;1
94;99;FU2;Z;20171212_034058.052 ;FU2Z12-12-2017_03:40:55.796;1;2021-07-04 23:27:24.529 ;4Testing;2017-12-12T03:40:58.052Z;2017-12-12T03:41:26.076Z;0;0;0;58903;c;0002-07-21T00:00:00Z;sin comentario;1;24.916;12-12-2017 3:41;1
95;99;FU2;Z;20171212_034058.052 ;FU2Z12-12-2017_03:40:40.377;1;2021-07-04 23:27:24.530 ;4Testing;2017-12-12T03:40:58.054Z;2017-12-12T03:41:26.088Z;0;0;0;20186;c;0002-07-21T00:00:00Z;sin comentario;1;24.916;12-12-2017 3:40;1
96;99;FU2;Z;20171212_034157.566 ;FU2Z12-12-2017_03:41:22.286;1;2021-07-04 23:27:24.531 ;4Testing;2017-12-12T03:41:57.566Z;2017-12-12T03:41:22.831Z;0;0;0;-78571;c;0002-07-21T00:00:00Z;sin comentario;1;112.644;12-12-2017 3:41;1
97;99;FU2;Z;20171212_034239.233 ;FU2Z12-12-2017_03:42:30.605;1;2021-07-04 23:27:24.532 ;4Testing;2017-12-12T03:42:39.233Z;2017-12-12T03:42:31.081Z;0;0;0;-12673;c;0002-07-21T00:00:00Z;sin comentario;1;63.036;12-12-2017 3:42;1
98;99;FU2;Z;20171212_034531.253 ;FU2Z12-12-2017_03:45:18.071;1;2021-07-04 23:27:24.533 ;4Testing;2017-12-12T03:45:31.253Z;2017-12-12T03:45:30.933Z;0;0;0;-19031;c;0002-07-21T00:00:00Z;sin comentario;1;34.416;12-12-2017 3:45;1
99;99;NBL;Z;20171212_034556.202 ;NBLZ12-12-2017_03:45:51.951;1;2021-07-04 23:27:24.534 ;4Testing;2017-12-12T03:45:56.202Z;2017-12-12T03:46:00.332Z;0;0;0;-21537;c;0002-07-21T00:00:00Z;sin comentario;1;39.888;12-12-2017 3:46;1
100;99;FU2;Z;20171212_034848.088 ;FU2Z12-12-2017_03:48:00.258;1;2021-07-04 23:27:24.534 ;4Testing;2017-12-12T03:48:48.088Z;2017-12-12T03:48:04.162Z;0;0;0;-20582;c;0002-07-21T00:00:00Z;sin comentario;1;42.122;12-12-2017 3:48;1
101;99;FU2;Z;20171212_035154.242 ;FU2Z12-12-2017_03:51:44.834;1;2021-07-04 23:27:24.535 ;4Testing;2017-12-12T03:51:54.242Z;2017-12-12T03:52:03.884Z;0;0;0;-70559;c;0002-07-21T00:00:00Z;sin comentario;1;14.824;12-12-2017 3:51;1
103;99;FU2;Z;20171212_035249.089 ;FU2Z12-12-2017_03:51:55.773;1;2021-07-04 23:27:24.537 ;4Testing;2017-12-12T03:52:49.089Z;2017-12-12T03:52:03.933Z;0;0;0;-13338;c;0002-07-21T00:00:00Z;sin comentario;1;14.824;12-12-2017 3:52;1
104;99;FRE;Z;20171212_035647.336 ;FREZ12-12-2017_03:56:11.438;1;2021-07-04 23:27:24.538 ;4Testing;2017-12-12T03:56:47.336Z;2017-12-12T03:56:13.572Z;0;0;0;-1245;c;0002-07-21T00:00:00Z;sin comentario;1;28.569;12-12-2017 3:56;1
105;99;NBL;Z;20171212_035647.336 ;NBLZ12-12-2017_03:56:16.868;1;2021-07-04 23:27:24.538 ;4Testing;2017-12-12T03:56:47.406Z;2017-12-12T03:56:20.672Z;0;0;0;-68182;c;0002-07-21T00:00:00Z;sin comentario;1;28.033;12-12-2017 3:56;1
106;99;FU2;Z;20171212_035657.992 ;FU2Z12-12-2017_03:56:53.747;1;2021-07-04 23:27:24.539 ;4Testing;2017-12-12T03:56:57.992Z;2017-12-12T03:56:57.592Z;0;0;0;-51669;c;0002-07-21T00:00:00Z;sin comentario;1;28.124;12-12-2017 3:57;1
107;99;FU2;Z;20171212_035804.442 ;FU2Z12-12-2017_03:58:00.186;1;2021-07-04 23:27:24.540 ;4Testing;2017-12-12T03:58:04.442Z;2017-12-12T03:58:03.892Z;0;0;0;-26613;c;0002-07-21T00:00:00Z;sin comentario;1;26.318;12-12-2017 3:58;1
108;99;FU2;Z;20171212_035926.742 ;FU2Z12-12-2017_03:59:22.494;1;2021-07-04 23:27:24.541 ;4Testing;2017-12-12T03:59:26.742Z;2017-12-12T03:59:26.322Z;0;0;0;-20703;c;0002-07-21T00:00:00Z;sin comentario;1;3.011;12-12-2017 3:59;1
109;99;SHG;Z;20171212_035926.742 ;SHGZ12-12-2017_03:59:26.204;1;2021-07-04 23:27:24.542 ;4Testing;2017-12-12T03:59:29.372Z;2017-12-12T03:59:30.612Z;0;0;0;132908;c;0002-07-21T00:00:00Z;sin comentario;1;43.523;12-12-2017 3:59;1
110;99;FRE;Z;20171212_035926.742 ;FREZ12-12-2017_03:59:25.604;1;2021-07-04 23:27:24.542 ;4Testing;2017-12-12T03:59:29.532Z;2017-12-12T03:59:30.452Z;0;0;0;222334;c;0002-07-21T00:00:00Z;sin comentario;1;94.972;12-12-2017 3:59;1
111;99;CHS;Z;20171212_035926.742 ;CHSZ12-12-2017_03:59:26.644;1;2021-07-04 23:27:24.543 ;4Testing;2017-12-12T03:59:29.992Z;2017-12-12T03:59:32.752Z;0;0;0;121766;c;0002-07-21T00:00:00Z;sin comentario;1;25.741;12-12-2017 3:59;1
112;99;NBL;Z;20171212_035926.742 ;NBLZ12-12-2017_03:59:27.174;1;2021-07-04 23:27:24.544 ;4Testing;2017-12-12T03:59:30.442Z;2017-12-12T03:59:31.302Z;0;0;0;68114;c;0002-07-21T00:00:00Z;sin comentario;1;35.022;12-12-2017 3:59;1
113;99;FU2;Z;20171212_040040.023 ;FU2Z12-12-2017_04:00:31.303;1;2021-07-04 23:27:24.545 ;4Testing;2017-12-12T04:00:40.023Z;2017-12-12T04:00:44.143Z;0;0;0;-131105;c;0002-07-21T00:00:00Z;sin comentario;1;35.631;12-12-2017 4:00;1
114;99;SHG;Z;20171212_040144.702 ;SHGZ12-12-2017_04:01:41.682;1;2021-07-04 23:27:24.546 ;4Testing;2017-12-12T04:01:44.702Z;2017-12-12T04:02:36.409Z;0;0;0;54221;c;0002-07-21T00:00:00Z;sin comentario;1;4.258;12-12-2017 4:02;1
115;99;SHG;Z;20171212_040144.702 ;SHGZ12-12-2017_04:01:02.952;1;2021-07-04 23:27:24.547 ;4Testing;2017-12-12T04:01:44.707Z;2017-12-12T04:01:24.024Z;0;0;0;0.41672;c;0002-07-21T00:00:00Z;sin comentario;1;30.907;12-12-2017 4:01;1
116;99;FRE;Z;20171212_040144.702 ;FREZ12-12-2017_04:00:53.283;1;2021-07-04 23:27:24.547 ;4Testing;2017-12-12T04:01:45.949Z;2017-12-12T04:01:50.690Z;0;0;0;73881;c;0002-07-21T00:00:00Z;sin comentario;1;112.878;12-12-2017 4:02;1
117;99;CHS;Z;20171212_040317.998 ;CHSZ12-12-2017_04:02:31.951;1;2021-07-04 23:27:24.548 ;4Testing;2017-12-12T04:03:17.998Z;2017-12-12T04:02:36.082Z;0;0;0;-26441;c;0002-07-21T00:00:00Z;sin comentario;1;23.528;12-12-2017 4:02;1
118;99;NBL;Z;20171212_040328.249 ;NBLZ12-12-2017_04:02:32.021;1;2021-07-04 23:27:24.549 ;4Testing;2017-12-12T04:03:28.249Z;2017-12-12T04:02:35.832Z;0;0;0;-61726;c;0002-07-21T00:00:00Z;sin comentario;1;2.373;12-12-2017 4:02;1
119;99;FRE;Z;20171212_040406.987 ;FREZ12-12-2017_04:03:24.580;1;2021-07-04 23:27:24.550 ;4Testing;2017-12-12T04:04:06.987Z;2017-12-12T04:04:06.757Z;0;0;0;71795;c;0002-07-21T00:00:00Z;sin comentario;1;125.192;12-12-2017 4:03;1
120;99;FU2;Z;20171212_040448.769 ;FU2Z12-12-2017_04:03:55.759;1;2021-07-04 23:27:24.551 ;4Testing;2017-12-12T04:04:48.769Z;2017-12-12T04:03:59.472Z;0;0;0;-17145;c;0002-07-21T00:00:00Z;sin comentario;1;26.724;12-12-2017 4:04;1
121;99;FU2;Z;20171212_040601.272 ;FU2Z12-12-2017_04:06:00.216;1;2021-07-04 23:27:24.551 ;4Testing;2017-12-12T04:06:01.272Z;2017-12-12T04:06:04.042Z;0;0;0;38754;c;0002-07-21T00:00:00Z;sin comentario;1;34.346;12-12-2017 4:06;1
122;99;FRE;Z;20171212_040731.082 ;FREZ12-12-2017_04:07:27.135;1;2021-07-04 23:27:24.552 ;4Testing;2017-12-12T04:07:31.082Z;2017-12-12T04:07:30.822Z;0;0;0;-10461;c;0002-07-21T00:00:00Z;sin comentario;1;23.817;12-12-2017 4:07;1
123;99;FU2;Z;20171212_040945.103 ;FU2Z12-12-2017_04:09:35.822;1;2021-07-04 23:27:24.553 ;4Testing;2017-12-12T04:09:45.103Z;2017-12-12T04:09:48.493Z;0;0;0;-233551;c;0002-07-21T00:00:00Z;sin comentario;1;60.299;12-12-2017 4:09;1
124;99;FU2;Z;20171212_041656.496 ;FU2Z12-12-2017_04:16:18.054;1;2021-07-04 23:27:24.554 ;4Testing;2017-12-12T04:16:56.496Z;2017-12-12T04:16:18.441Z;0;0;0;-30911;c;0002-07-21T00:00:00Z;sin comentario;1;23.629;12-12-2017 4:16;1
125;99;NBL;Z;20171212_041730.228 ;NBLZ12-12-2017_04:16:44.794;1;2021-07-04 23:27:24.554 ;4Testing;2017-12-12T04:17:30.228Z;2017-12-12T04:16:48.542Z;0;0;0;-84568;c;0002-07-21T00:00:00Z;sin comentario;1;23.318;12-12-2017 4:16;1
126;99;FU2;Z;20171212_041753.462 ;FU2Z12-12-2017_04:17:49.172;1;2021-07-04 23:27:24.555 ;4Testing;2017-12-12T04:17:53.462Z;2017-12-12T04:17:53.022Z;0;0;0;-97556;c;0002-07-21T00:00:00Z;sin comentario;1;63.502;12-12-2017 4:17;1
127;99;NBL;Z;20171212_041826.454 ;NBLZ12-12-2017_04:18:04.382;1;2021-07-04 23:27:24.556 ;4Testing;2017-12-12T04:18:26.454Z;2017-12-12T04:18:08.302Z;0;0;0;-22104;c;0002-07-21T00:00:00Z;sin comentario;1;2.856;12-12-2017 4:18;1
128;99;FRE;Z;20171212_041914.252 ;FREZ12-12-2017_04:19:10.851;1;2021-07-04 23:27:24.557 ;4Testing;2017-12-12T04:19:14.252Z;2017-12-12T04:19:15.042Z;0;0;0;97775;c;0002-07-21T00:00:00Z;sin comentario;1;26.057;12-12-2017 4:19;1
129;99;FU2;Z;20171212_041922.265 ;FU2Z12-12-2017_04:18:55.751;1;2021-07-04 23:27:24.558 ;4Testing;2017-12-12T04:19:22.265Z;2017-12-12T04:19:26.356Z;0;0;0;-6.28;c;0002-07-21T00:00:00Z;sin comentario;1;28.714;12-12-2017 4:19;1
130;99;FU2;Z;20171212_042004.472 ;FU2Z12-12-2017_04:20:00.200;1;2021-07-04 23:27:24.558 ;4Testing;2017-12-12T04:20:04.472Z;2017-12-12T04:20:04.032Z;0;0;0;-40576;c;0002-07-21T00:00:00Z;sin comentario;1;30.402;12-12-2017 4:20;1
131;99;FU2;Z;20171212_042004.472 ;FU2Z12-12-2017_04:19:17.961;1;2021-07-04 23:27:24.559 ;4Testing;2017-12-12T04:20:04.478Z;2017-12-12T04:19:26.353Z;0;0;0;-26704;c;0002-07-21T00:00:00Z;sin comentario;1;35.749;12-12-2017 4:19;1
132;99;NBL;Z;20171212_042053.447 ;NBLZ12-12-2017_04:20:10.340;1;2021-07-04 23:27:24.560 ;4Testing;2017-12-12T04:20:53.447Z;2017-12-12T04:20:14.132Z;0;0;0;-0.77701;c;0002-07-21T00:00:00Z;sin comentario;1;26.489;12-12-2017 4:20;1
133;99;FU2;Z;20171212_042257.972 ;FU2Z12-12-2017_04:22:53.676;1;2021-07-04 23:27:24.561 ;4Testing;2017-12-12T04:22:57.972Z;2017-12-12T04:22:57.512Z;0;0;0;-38878;c;0002-07-21T00:00:00Z;sin comentario;1;38.704;12-12-2017 4:23;1
134;99;FU2;Z;20171212_042604.502 ;FU2Z12-12-2017_04:26:00.183;1;2021-07-04 23:27:24.562 ;4Testing;2017-12-12T04:26:04.502Z;2017-12-12T04:26:08.623Z;0;0;0;-16653;c;0002-07-21T00:00:00Z;sin comentario;1;92.624;12-12-2017 4:26;1
135;99;FU2;Z;20171212_042604.502 ;FU2Z12-12-2017_04:25:39.483;1;2021-07-04 23:27:24.562 ;4Testing;2017-12-12T04:26:04.505Z;2017-12-12T04:26:08.605Z;0;0;0;-66779;c;0002-07-21T00:00:00Z;sin comentario;1;27.243;12-12-2017 4:25;1
136;99;FRE;Z;20171212_042718.132 ;FREZ12-12-2017_04:27:13.841;1;2021-07-04 23:27:24.563 ;4Testing;2017-12-12T04:27:18.132Z;2017-12-12T04:27:19.492Z;0;0;0;-120284;c;0002-07-21T00:00:00Z;sin comentario;1;35.668;12-12-2017 4:27;1
137;99;FRE;Z;20171212_042718.132 ;FREZ12-12-2017_04:27:00.091;1;2021-07-04 23:27:24.564 ;4Testing;2017-12-12T04:27:18.134Z;2017-12-12T04:27:19.564Z;0;0;0;-81021;c;0002-07-21T00:00:00Z;sin comentario;1;35.668;12-12-2017 4:27;1
138;99;FRE;Z;20171212_042848.998 ;FREZ12-12-2017_04:27:59.250;1;2021-07-04 23:27:24.565 ;4Testing;2017-12-12T04:28:48.998Z;2017-12-12T04:28:03.262Z;0;0;0;-0.96101;c;0002-07-21T00:00:00Z;sin comentario;1;26.096;12-12-2017 4:28;1
139;99;FRE;Z;20171212_042951.993 ;FREZ12-12-2017_04:29:38.498;1;2021-07-04 23:27:24.566 ;4Testing;2017-12-12T04:29:51.993Z;2017-12-12T04:29:51.723Z;0;0;0;-37085;c;0002-07-21T00:00:00Z;sin comentario;1;121.646;12-12-2017 4:29;1
140;99;FU2;Z;20171212_043038.784 ;FU2Z12-12-2017_04:30:18.038;1;2021-07-04 23:27:24.567 ;4Testing;2017-12-12T04:30:38.784Z;2017-12-12T04:30:39.514Z;0;0;0;-32025;c;0002-07-21T00:00:00Z;sin comentario;1;47.472;12-12-2017 4:30;1
141;99;FU2;Z;20171212_043038.784 ;FU2Z12-12-2017_04:30:35.647;1;2021-07-04 23:27:24.567 ;4Testing;2017-12-12T04:30:39.942Z;2017-12-12T04:30:39.512Z;0;0;0;-0.66548;c;0002-07-21T00:00:00Z;sin comentario;1;55.955;12-12-2017 4:30;1
142;99;FRE;Z;20171212_043044.568 ;FREZ12-12-2017_04:30:00.228;1;2021-07-04 23:27:24.568 ;4Testing;2017-12-12T04:30:44.568Z;2017-12-12T04:30:14.783Z;0;0;0;-13283;c;0002-07-21T00:00:00Z;sin comentario;1;23.559;12-12-2017 4:30;1
143;99;FU2;Z;20171212_043304.452 ;FU2Z12-12-2017_04:33:00.144;1;2021-07-04 23:27:24.569 ;4Testing;2017-12-12T04:33:04.452Z;2017-12-12T04:33:04.012Z;0;0;0;-23801;c;0002-07-21T00:00:00Z;sin comentario;1;62.901;12-12-2017 4:33;1
144;99;FU2;Z;20171212_043430.226 ;FU2Z12-12-2017_04:34:00.183;1;2021-07-04 23:27:24.570 ;4Testing;2017-12-12T04:34:30.226Z;2017-12-12T04:34:30.786Z;0;0;0;-43314;c;0002-07-21T00:00:00Z;sin comentario;1;41.056;12-12-2017 4:34;1
145;99;FU2;Z;20171212_043430.226 ;FU2Z12-12-2017_04:33:35.554;1;2021-07-04 23:27:24.570 ;4Testing;2017-12-12T04:34:30.229Z;2017-12-12T04:34:30.819Z;0;0;0;54009;c;0002-07-21T00:00:00Z;sin comentario;1;4.015;12-12-2017 4:33;1
146;99;FU2;Z;20171212_043430.226 ;FU2Z12-12-2017_04:34:26.933;1;2021-07-04 23:27:24.571 ;4Testing;2017-12-12T04:34:31.232Z;2017-12-12T04:34:30.782Z;0;0;0;-0.33197;c;0002-07-21T00:00:00Z;sin comentario;1;59.862;12-12-2017 4:34;1
147;99;FU2;Z;20171212_043722.492 ;FU2Z12-12-2017_04:37:18.189;1;2021-07-04 23:27:24.572 ;4Testing;2017-12-12T04:37:22.492Z;2017-12-12T04:37:22.092Z;0;0;0;-98866;c;0002-07-21T00:00:00Z;sin comentario;1;32.436;12-12-2017 4:37;1
148;99;FU2;Z;20171212_043859.877 ;FU2Z12-12-2017_04:38:22.418;1;2021-07-04 23:27:24.573 ;4Testing;2017-12-12T04:38:59.877Z;2017-12-12T04:38:26.302Z;0;0;0;-10447;c;0002-07-21T00:00:00Z;sin comentario;1;37.588;12-12-2017 4:38;1
149;99;FU2;Z;20171212_043927.339 ;FU2Z12-12-2017_04:38:35.878;1;2021-07-04 23:27:24.574 ;4Testing;2017-12-12T04:39:27.339Z;2017-12-12T04:39:30.889Z;0;0;0;97301;c;0002-07-21T00:00:00Z;sin comentario;1;26.126;12-12-2017 4:38;1
150;99;FU2;Z;20171212_043927.339 ;FU2Z12-12-2017_04:39:27.007;1;2021-07-04 23:27:24.575 ;4Testing;2017-12-12T04:39:31.152Z;2017-12-12T04:39:30.852Z;0;0;0;-64801;c;0002-07-21T00:00:00Z;sin comentario;1;44.337;12-12-2017 4:39;1
151;99;FU2;Z;20171212_044022.357 ;FU2Z12-12-2017_04:39:44.546;1;2021-07-04 23:27:24.575 ;4Testing;2017-12-12T04:40:22.357Z;2017-12-12T04:39:45.041Z;0;0;0;-0.28318;c;0002-07-21T00:00:00Z;sin comentario;1;111.776;12-12-2017 4:39;1
153;99;FU2;Z;20171212_044045.238 ;FU2Z12-12-2017_04:39:55.716;1;2021-07-04 23:27:24.577 ;4Testing;2017-12-12T04:40:45.238Z;2017-12-12T04:39:53.911Z;0;0;0;-33965;c;0002-07-21T00:00:00Z;sin comentario;1;46.824;12-12-2017 4:40;1
154;99;CHS;Z;20171212_044325.982 ;CHSZ12-12-2017_04:43:21.712;1;2021-07-04 23:27:24.578 ;4Testing;2017-12-12T04:43:25.982Z;2017-12-12T04:43:25.672Z;0;0;0;1;c;0002-07-21T00:00:00Z;sin comentario;1;15.173;12-12-2017 4:43;1
155;99;FU2;Z;20171212_044428.588 ;FU2Z12-12-2017_04:43:37.012;1;2021-07-04 23:27:24.579 ;4Testing;2017-12-12T04:44:28.588Z;2017-12-12T04:43:37.481Z;0;0;0;-7051;c;0002-07-21T00:00:00Z;sin comentario;1;2.85;12-12-2017 4:43;1
156;99;FU2;Z;20171212_044428.588 ;FU2Z12-12-2017_04:43:55.711;1;2021-07-04 23:27:24.580 ;4Testing;2017-12-12T04:44:30.596Z;2017-12-12T04:43:55.291Z;0;0;0;-17723;c;0002-07-21T00:00:00Z;sin comentario;1;127.817;12-12-2017 4:44;1
157;99;NBL;Z;20171212_044451.337 ;NBLZ12-12-2017_04:44:09.551;1;2021-07-04 23:27:24.580 ;4Testing;2017-12-12T04:44:51.337Z;2017-12-12T04:44:13.352Z;0;0;0;-23387;c;0002-07-21T00:00:00Z;sin comentario;1;2.083;12-12-2017 4:44;1
158;99;FU2;Z;20171212_045300.026 ;FU2Z12-12-2017_04:52:26.921;1;2021-07-04 23:27:24.581 ;4Testing;2017-12-12T04:53:00.026Z;2017-12-12T04:52:30.802Z;0;0;0;-29221;c;0002-07-21T00:00:00Z;sin comentario;1;2.751;12-12-2017 4:52;1
159;99;FU2;Z;20171212_045757.982 ;FU2Z12-12-2017_04:57:53.655;1;2021-07-04 23:27:24.582 ;4Testing;2017-12-12T04:57:57.982Z;2017-12-12T04:57:57.552Z;0;0;0;-0.52988;c;0002-07-21T00:00:00Z;sin comentario;1;49.013;12-12-2017 4:58;1
160;99;FU2;Z;20171212_045901.222 ;FU2Z12-12-2017_04:59:00.163;1;2021-07-04 23:27:24.583 ;4Testing;2017-12-12T04:59:01.222Z;2017-12-12T04:59:08.573Z;0;0;0;37206;c;0002-07-21T00:00:00Z;sin comentario;1;22.283;12-12-2017 4:59;1
161;99;SHG;Z;20171212_051138.662 ;SHGZ12-12-2017_05:11:36.578;1;2021-07-04 23:27:24.584 ;4Testing;2017-12-12T05:11:38.662Z;2017-12-12T05:11:39.682Z;0;0;0;62626;c;0002-07-21T00:00:00Z;sin comentario;1;21.081;12-12-2017 5:11;1
162;99;FU2;Z;20171212_051704.476 ;FU2Z12-12-2017_05:16:27.012;1;2021-07-04 23:27:24.585 ;4Testing;2017-12-12T05:17:04.476Z;2017-12-12T05:17:04.026Z;0;0;0;-29029;c;0002-07-21T00:00:00Z;sin comentario;1;31.814;12-12-2017 5:16;1
163;99;FRE;Z;20171212_051757.847 ;FREZ12-12-2017_05:17:17.361;1;2021-07-04 23:27:24.585 ;4Testing;2017-12-12T05:17:57.847Z;2017-12-12T05:17:21.302Z;0;0;0;-0.25524;c;0002-07-21T00:00:00Z;sin comentario;1;2.33;12-12-2017 5:17;1
164;99;FRE;Z;20171212_052304.752 ;FREZ12-12-2017_05:23:00.475;1;2021-07-04 23:27:24.588 ;4Testing;2017-12-12T05:23:04.752Z;2017-12-12T05:23:05.182Z;0;0;0;71218;c;0002-07-21T00:00:00Z;sin comentario;1;38.675;12-12-2017 5:23;1
165;99;FU2;Z;20171212_052604.483 ;FU2Z12-12-2017_05:25:55.671;1;2021-07-04 23:27:24.589 ;4Testing;2017-12-12T05:26:04.483Z;2017-12-12T05:26:04.023Z;0;0;0;-85355;c;0002-07-21T00:00:00Z;sin comentario;1;16.913;12-12-2017 5:26;1
166;99;FU2;Z;20171212_052750.099 ;FU2Z12-12-2017_05:26:55.670;1;2021-07-04 23:27:24.590 ;4Testing;2017-12-12T05:27:50.099Z;2017-12-12T05:26:59.462Z;0;0;0;-29964;c;0002-07-21T00:00:00Z;sin comentario;1;0.81145;12-12-2017 5:27;1
167;99;FRE;Z;20171212_053440.229 ;FREZ12-12-2017_05:33:44.172;1;2021-07-04 23:27:24.591 ;4Testing;2017-12-12T05:34:40.229Z;2017-12-12T05:33:47.782Z;0;0;0;3467;c;0002-07-21T00:00:00Z;sin comentario;1;21.533;12-12-2017 5:33;1
168;99;SHG;Z;20171212_053819.172 ;SHGZ12-12-2017_05:38:16.906;1;2021-07-04 23:27:24.592 ;4Testing;2017-12-12T05:38:19.172Z;2017-12-12T05:38:22.392Z;0;0;0;10533;c;0002-07-21T00:00:00Z;sin comentario;1;32.288;12-12-2017 5:38;1
169;99;FRE;Z;20171212_053819.172 ;FREZ12-12-2017_05:38:16.526;1;2021-07-04 23:27:24.592 ;4Testing;2017-12-12T05:38:20.482Z;2017-12-12T05:38:21.452Z;0;0;0;20397;c;0002-07-21T00:00:00Z;sin comentario;1;74.814;12-12-2017 5:38;1
170;99;FU2;Z;20171212_054131.252 ;FU2Z12-12-2017_05:41:26.873;1;2021-07-04 23:27:24.593 ;4Testing;2017-12-12T05:41:31.252Z;2017-12-12T05:41:30.812Z;0;0;0;-35326;c;0002-07-21T00:00:00Z;sin comentario;1;39.498;12-12-2017 5:41;1
171;99;FRE;Z;20171212_055032.172 ;FREZ12-12-2017_05:50:28.422;1;2021-07-04 23:27:24.594 ;4Testing;2017-12-12T05:50:32.172Z;2017-12-12T05:50:33.022Z;0;0;0;180547;c;0002-07-21T00:00:00Z;sin comentario;1;33.676;12-12-2017 5:50;1
172;99;SHG;Z;20171212_055032.172 ;SHGZ12-12-2017_05:50:29.702;1;2021-07-04 23:27:24.595 ;4Testing;2017-12-12T05:50:32.412Z;2017-12-12T05:50:34.002Z;0;0;0;53347;c;0002-07-21T00:00:00Z;sin comentario;1;26.671;12-12-2017 5:50;1
173;99;FRE;Z;20171212_055202.972 ;FREZ12-12-2017_05:51:59.820;1;2021-07-04 23:27:24.596 ;4Testing;2017-12-12T05:52:02.972Z;2017-12-12T05:52:50.689Z;0;0;0;292502;c;0002-07-21T00:00:00Z;sin comentario;1;92.586;12-12-2017 5:53;1
174;99;SHG;Z;20171212_055202.972 ;SHGZ12-12-2017_05:52:00.820;1;2021-07-04 23:27:24.596 ;4Testing;2017-12-12T05:52:03.482Z;2017-12-12T05:52:34.066Z;0;0;0;167394;c;0002-07-21T00:00:00Z;sin comentario;1;40.734;12-12-2017 5:53;1
175;99;FRE;Z;20171212_055413.983 ;FREZ12-12-2017_05:53:59.268;1;2021-07-04 23:27:24.597 ;4Testing;2017-12-12T05:54:13.983Z;2017-12-12T05:54:13.683Z;0;0;0;-15008;c;0002-07-21T00:00:00Z;sin comentario;1;87.839;12-12-2017 5:54;1
176;99;FRE;Z;20171212_062446.992 ;FREZ12-12-2017_06:24:43.081;1;2021-07-04 23:27:24.598 ;4Testing;2017-12-12T06:24:46.992Z;2017-12-12T06:24:47.392Z;0;0;0;157082;c;0002-07-21T00:00:00Z;sin comentario;1;3.563;12-12-2017 6:24;1
177;99;SHG;Z;20171212_070349.172 ;SHGZ12-12-2017_07:03:46.374;1;2021-07-04 23:27:24.599 ;4Testing;2017-12-12T07:03:49.172Z;2017-12-12T07:03:53.062Z;0;0;0;161967;c;0002-07-21T00:00:00Z;sin comentario;1;67.145;12-12-2017 7:04;1
178;99;FRE;Z;20171212_070349.172 ;FREZ12-12-2017_07:03:45.074;1;2021-07-04 23:27:24.600 ;4Testing;2017-12-12T07:03:49.522Z;2017-12-12T07:03:52.002Z;0;0;0;282588;c;0002-07-21T00:00:00Z;sin comentario;1;93.932;12-12-2017 7:04;1
180;99;NBL;Z;20171212_070349.172 ;NBLZ12-12-2017_07:03:16.655;1;2021-07-04 23:27:24.601 ;4Testing;2017-12-12T07:03:50.096Z;2017-12-12T07:03:56.997Z;0;0;0;76757;c;0002-07-21T00:00:00Z;sin comentario;1;36.525;12-12-2017 7:03;1
